17330,Speer,50,MIGRE,17
17330,Neyra,44,MIGRE,17
17330,Bode,58,MIGRE,17
60380,Elbert,37,ESCAMES,60
60380,Hastings,33,ESCAMES,60
14240,Martinez,48,AURSEULLES,14
14240,Copas,56,AURSEULLES,14
14240,Montoya,38,AURSEULLES,14
14240,Mini,58,AURSEULLES,14
14240,Hathaway,42,AURSEULLES,14
14240,Sohn,66,AURSEULLES,14
40700,Bishop,46,DOAZIT,40
40700,Russo,58,DOAZIT,40
40700,Kruse,42,DOAZIT,40
40700,Sepulveda,46,DOAZIT,40
17150,Taylor,52,MIRAMBEAU,17
17150,Huggins,37,MIRAMBEAU,17
17150,Davis,51,MIRAMBEAU,17
60120,Brown,58,ESQUENNOY,60
60120,Lanzi,50,ESQUENNOY,60
60120,Rayford,40,ESQUENNOY,60
60120,Moody,44,ESQUENNOY,60
60120,Mccartt,32,ESQUENNOY,60
60120,Doig,57,ESQUENNOY,60
44290,Mitchell,49,GUEMENE PENFAO,44
44290,Riina,55,GUEMENE PENFAO,44
14240,Martinez,48,AURSEULLES,14
14240,Copas,56,AURSEULLES,14
14240,Montoya,38,AURSEULLES,14
14240,Mini,58,AURSEULLES,14
14240,Hathaway,42,AURSEULLES,14
14240,Sohn,66,AURSEULLES,14
40210,Cordell,56,ESCOURCE,40
40210,Larson,51,ESCOURCE,40
60600,Thrill,47,ETOUY,60
60600,Lee,40,ETOUY,60
60600,Chick,47,ETOUY,60
60600,Jimenez,44,ETOUY,60
60600,Anderson,53,ETOUY,60
44350,Galletti,46,GUERANDE,44
44350,Stewart,40,GUERANDE,44
14240,Martinez,48,AURSEULLES,14
14240,Copas,56,AURSEULLES,14
14240,Montoya,38,AURSEULLES,14
14240,Mini,58,AURSEULLES,14
14240,Hathaway,42,AURSEULLES,14
14240,Sohn,66,AURSEULLES,14
40290,Villarreal,40,ESTIBEAUX,40
17430,Ivy,42,MURON,17
17430,Hall,54,MURON,17
44350,Galletti,46,GUERANDE,44
44350,Stewart,40,GUERANDE,44
14430,Carter,46,ANGERVILLE,14
14430,Iannaccone,39,ANGERVILLE,14
14430,Huckaby,54,ANGERVILLE,14
14430,Washington,65,ANGERVILLE,14
14430,Ringhouse,43,ANGERVILLE,14
17380,Funk,48,NACHAMPS,17
17380,Sisk,53,NACHAMPS,17
17380,Englehart,46,NACHAMPS,17
17380,Dorsey,56,NACHAMPS,17
44690,Weems,28,LA HAIE FOUASSIERE,44
14117,Roberts,67,ARROMANCHES LES BAINS,14
40090,Johnson,47,GAILLERES,40
17600,Rubino,47,NANCRAS,17
60640,Barkhimer,42,FLAVY LE MELDEUX,60
60640,Ware,60,FLAVY LE MELDEUX,60
60640,Wilson,56,FLAVY LE MELDEUX,60
60640,Terrell,31,FLAVY LE MELDEUX,60
44610,Duchene,48,INDRE,44
14960,Bergman,44,ASNELLES,14
14960,Murphree,45,ASNELLES,14
40990,Campbell,48,GOURBERA,40
40990,Vanhook,53,GOURBERA,40
17770,Feltner,29,NANTILLE,17
17770,Rubin,31,NANTILLE,17
17770,Curry,54,NANTILLE,17
17770,Parks,54,NANTILLE,17
17770,Dannis,43,NANTILLE,17
17770,Martinez,49,NANTILLE,17
60240,Taylor,47,FLEURY,60
60240,Wright,59,FLEURY,60
60240,Richard,58,FLEURY,60
60240,Bullock,61,FLEURY,60
60240,Salinas,56,FLEURY,60
60240,Davis,58,FLEURY,60
60240,Dulac,46,FLEURY,60
60240,Harten,53,FLEURY,60
60240,Thompson,36,FLEURY,60
60240,Cousin,53,FLEURY,60
44440,Smith,22,JOUE SUR ERDRE,44
14260,Crum,44,LES MONTS D AUNAY,14
14260,Theiss,48,LES MONTS D AUNAY,14
14260,Vines,48,LES MONTS D AUNAY,14
14260,Benware,45,LES MONTS D AUNAY,14
14260,Ordonez,43,LES MONTS D AUNAY,14
14260,Barnes,37,LES MONTS D AUNAY,14
40190,Meyer,27,HONTANX,40
40190,Shiba,54,HONTANX,40
17700,Blackburn,39,PUYRAVAULT,17
17700,Mcdonald,40,PUYRAVAULT,17
17700,Leslie,36,PUYRAVAULT,17
17700,Lambert,46,PUYRAVAULT,17
17700,Raymer,31,PUYRAVAULT,17
60190,Mayoka,49,FOUILLEUSE,60
60190,Wong,33,FOUILLEUSE,60
60190,Mask,53,FOUILLEUSE,60
60190,Beebe,41,FOUILLEUSE,60
60190,Munder,47,FOUILLEUSE,60
60190,Bailey,46,FOUILLEUSE,60
60190,Vanwagner,42,FOUILLEUSE,60
60190,Sondrini,34,FOUILLEUSE,60
44260,Yerkovich,25,LAVAU SUR LOIRE,44
14260,Crum,44,LES MONTS D AUNAY,14
14260,Theiss,48,LES MONTS D AUNAY,14
14260,Vines,48,LES MONTS D AUNAY,14
14260,Benware,45,LES MONTS D AUNAY,14
14260,Ordonez,43,LES MONTS D AUNAY,14
14260,Barnes,37,LES MONTS D AUNAY,14
40700,Bishop,46,LACRABE,40
40700,Russo,58,LACRABE,40
40700,Kruse,42,LACRABE,40
40700,Sepulveda,46,LACRABE,40
17380,Funk,48,PUYROLLAND,17
17380,Sisk,53,PUYROLLAND,17
17380,Englehart,46,PUYROLLAND,17
17380,Dorsey,56,PUYROLLAND,17
60510,Collin,49,FOUQUEROLLES,60
60510,Tomlin,43,FOUQUEROLLES,60
14260,Crum,44,LES MONTS D AUNAY,14
14260,Theiss,48,LES MONTS D AUNAY,14
14260,Vines,48,LES MONTS D AUNAY,14
14260,Benware,45,LES MONTS D AUNAY,14
14260,Ordonez,43,LES MONTS D AUNAY,14
14260,Barnes,37,LES MONTS D AUNAY,14
40270,Peterson,38,LARRIVIERE ST SAVIN,40
40270,Johnson,49,LARRIVIERE ST SAVIN,40
40270,Austin,51,LARRIVIERE ST SAVIN,40
40270,Davis,42,LARRIVIERE ST SAVIN,40
40270,Burton,49,LARRIVIERE ST SAVIN,40
17000,Omersa,51,LA ROCHELLE,17
60480,Aguas,62,FRANCASTEL,60
60480,Dillon,39,FRANCASTEL,60
60480,Walker,48,FRANCASTEL,60
60480,Collins,39,FRANCASTEL,60
44260,Yerkovich,25,MALVILLE,44
14770,Hammond,45,LES MONTS D AUNAY,14
14770,Voelker,52,LES MONTS D AUNAY,14
40320,Smith,29,LAURET,40
40320,Wolfgram,61,LAURET,40
40320,Navarro,56,LAURET,40
40320,Yarbrough,45,LAURET,40
40320,Garcia,49,LAURET,40
40320,Bartlett,60,LAURET,40
40320,Bradford,20,LAURET,40
17170,Costley,53,LA RONDE,17
17170,Luckman,54,LA RONDE,17
17170,Roth,41,LA RONDE,17
14280,Johnson,41,AUTHIE,14
14280,Baron,55,AUTHIE,14
14340,Parks,50,AUVILLARS,14
14340,Jones,37,AUVILLARS,14
14340,Pigue,44,AUVILLARS,14
14340,Granados,32,AUVILLARS,14
14340,Hayner,52,AUVILLARS,14
14340,Cardenas,46,AUVILLARS,14
14340,Emery,34,AUVILLARS,14
14340,Newby,45,AUVILLARS,14
14340,Sodomka,49,AUVILLARS,14
14340,Roberts,51,AUVILLARS,14
40090,Johnson,47,LUCBARDEZ ET BARGUES,40
17260,Gibson,40,ST ANDRE DE LIDON,17
17260,Harris,30,ST ANDRE DE LIDON,17
17260,Smith,38,ST ANDRE DE LIDON,17
17260,Walker,46,ST ANDRE DE LIDON,17
60120,Brown,58,GANNES,60
60120,Lanzi,50,GANNES,60
60120,Rayford,40,GANNES,60
60120,Moody,44,GANNES,60
60120,Mccartt,32,GANNES,60
60120,Doig,57,GANNES,60
44370,Jackson,40,MONTRELAIS,44
14480,Ward,48,BANVILLE,14
14480,Webster,30,BANVILLE,14
14480,Cahal,60,BANVILLE,14
14480,Janssen,62,BANVILLE,14
40270,Peterson,38,LUSSAGNET,40
40270,Johnson,49,LUSSAGNET,40
40270,Austin,51,LUSSAGNET,40
40270,Davis,42,LUSSAGNET,40
40270,Burton,49,LUSSAGNET,40
60210,Ditullio,51,GAUDECHART,60
60210,Furman,64,GAUDECHART,60
60210,Oakley,44,GAUDECHART,60
60210,Hart,41,GAUDECHART,60
60210,Brooks,53,GAUDECHART,60
60210,Beyah,56,GAUDECHART,60
60210,Marks,39,GAUDECHART,60
60210,Sharp,52,GAUDECHART,60
44590,Hall,67,MOUAIS,44
44590,Badillo,39,MOUAIS,44
44590,Perkins,47,MOUAIS,44
14620,Grant,41,BAROU EN AUGE,14
14620,Meffert,51,BAROU EN AUGE,14
40430,Bryant,56,LUXEY,40
17770,Feltner,29,ST BRIS DES BOIS,17
17770,Rubin,31,ST BRIS DES BOIS,17
17770,Curry,54,ST BRIS DES BOIS,17
17770,Parks,54,ST BRIS DES BOIS,17
17770,Dannis,43,ST BRIS DES BOIS,17
17770,Martinez,49,ST BRIS DES BOIS,17
14380,Echols,47,BEAUMESNIL,14
14380,Galvez,58,BEAUMESNIL,14
14380,Tilton,35,BEAUMESNIL,14
14380,Nice,45,BEAUMESNIL,14
40120,Cruz,44,MAILLERES,40
40120,Mori,49,MAILLERES,40
40120,Tobar,46,MAILLERES,40
40120,Bonner,52,MAILLERES,40
44130,Rodibaugh,50,NOTRE DAME DES LANDES,44
44130,Owens,46,NOTRE DAME DES LANDES,44
44130,Polk,38,NOTRE DAME DES LANDES,44
44130,Law,59,NOTRE DAME DES LANDES,44
14910,Murphy,30,BENERVILLE SUR MER,14
40090,Johnson,47,MAZEROLLES,40
17210,Hall,52,STE COLOMBE,17
17210,Harris,51,STE COLOMBE,17
17210,Oneill,58,STE COLOMBE,17
17210,Sideris,47,STE COLOMBE,17
17210,Wiener,54,STE COLOMBE,17
60210,Ditullio,51,GRANDVILLIERS,60
60210,Furman,64,GRANDVILLIERS,60
60210,Oakley,44,GRANDVILLIERS,60
60210,Hart,41,GRANDVILLIERS,60
60210,Brooks,53,GRANDVILLIERS,60
60210,Beyah,56,GRANDVILLIERS,60
60210,Marks,39,GRANDVILLIERS,60
60210,Sharp,52,GRANDVILLIERS,60
14350,White,29,SOULEUVRE EN BOCAGE,14
14350,Worrell,38,SOULEUVRE EN BOCAGE,14
14350,Schneeman,52,SOULEUVRE EN BOCAGE,14
14350,Mckeller,49,SOULEUVRE EN BOCAGE,14
40200,Cash,61,MIMIZAN,40
40200,Serna,34,MIMIZAN,40
40200,Grimes,61,MIMIZAN,40
17520,Salvas,49,ST EUGENE,17
17520,Rivera,41,ST EUGENE,17
17520,Kincade,66,ST EUGENE,17
60400,Lewis,47,GRANDRU,60
60400,Hicks,69,GRANDRU,60
60400,Wallace,61,GRANDRU,60
60400,Turner,42,GRANDRU,60
60400,Hernandez,39,GRANDRU,60
44540,Avery,46,LE PIN,44
14350,White,29,SOULEUVRE EN BOCAGE,14
14350,Worrell,38,SOULEUVRE EN BOCAGE,14
14350,Schneeman,52,SOULEUVRE EN BOCAGE,14
14350,Mckeller,49,SOULEUVRE EN BOCAGE,14
40700,Bishop,46,MONGET,40
40700,Russo,58,MONGET,40
40700,Kruse,42,MONGET,40
40700,Sepulveda,46,MONGET,40
60210,Ditullio,51,GREZ,60
60210,Furman,64,GREZ,60
60210,Oakley,44,GREZ,60
60210,Hart,41,GREZ,60
60210,Brooks,53,GREZ,60
60210,Beyah,56,GREZ,60
60210,Marks,39,GREZ,60
60210,Sharp,52,GREZ,60
14350,White,29,SOULEUVRE EN BOCAGE,14
14350,Worrell,38,SOULEUVRE EN BOCAGE,14
14350,Schneeman,52,SOULEUVRE EN BOCAGE,14
14350,Mckeller,49,SOULEUVRE EN BOCAGE,14
40110,Warren,43,MORCENX LA NOUVELLE,40
40110,Shones,46,MORCENX LA NOUVELLE,40
40110,Retchless,48,MORCENX LA NOUVELLE,40
60210,Ditullio,51,HALLOY,60
60210,Furman,64,HALLOY,60
60210,Oakley,44,HALLOY,60
60210,Hart,41,HALLOY,60
60210,Brooks,53,HALLOY,60
60210,Beyah,56,HALLOY,60
60210,Marks,39,HALLOY,60
60210,Sharp,52,HALLOY,60
14350,White,29,SOULEUVRE EN BOCAGE,14
14350,Worrell,38,SOULEUVRE EN BOCAGE,14
14350,Schneeman,52,SOULEUVRE EN BOCAGE,14
14350,Mckeller,49,SOULEUVRE EN BOCAGE,14
40180,Rosales,52,NARROSSE,40
40180,Mcallister,38,NARROSSE,40
40180,Perez,39,NARROSSE,40
40180,Hyatt,41,NARROSSE,40
40180,Mohr,44,NARROSSE,40
40180,Porter,33,NARROSSE,40
40180,Vaughn,42,NARROSSE,40
17700,Blackburn,39,ST PIERRE LA NOUE,17
17700,Mcdonald,40,ST PIERRE LA NOUE,17
17700,Leslie,36,ST PIERRE LA NOUE,17
17700,Lambert,46,ST PIERRE LA NOUE,17
17700,Raymer,31,ST PIERRE LA NOUE,17
60190,Mayoka,49,HEMEVILLERS,60
60190,Wong,33,HEMEVILLERS,60
60190,Mask,53,HEMEVILLERS,60
60190,Beebe,41,HEMEVILLERS,60
60190,Munder,47,HEMEVILLERS,60
60190,Bailey,46,HEMEVILLERS,60
60190,Vanwagner,42,HEMEVILLERS,60
60190,Sondrini,34,HEMEVILLERS,60
14350,White,29,SOULEUVRE EN BOCAGE,14
14350,Worrell,38,SOULEUVRE EN BOCAGE,14
14350,Schneeman,52,SOULEUVRE EN BOCAGE,14
14350,Mckeller,49,SOULEUVRE EN BOCAGE,14
40380,Erickson,28,NOUSSE,40
40380,Shavers,51,NOUSSE,40
17500,Rodriguez,45,ST GERMAIN DE VIBRAC,17
17500,Lambert,50,ST GERMAIN DE VIBRAC,17
17500,Fairey,47,ST GERMAIN DE VIBRAC,17
17500,Brooks,34,ST GERMAIN DE VIBRAC,17
17500,Propes,59,ST GERMAIN DE VIBRAC,17
60360,Santos,41,HETOMESNIL,60
60360,Garrison,39,HETOMESNIL,60
60360,Thomas,58,HETOMESNIL,60
60360,Allen,43,HETOMESNIL,60
44380,Stegall,46,PORNICHET,44
14170,Paulino,48,BERNIERES D AILLY,14
14170,Payne,63,BERNIERES D AILLY,14
14170,Wells,42,BERNIERES D AILLY,14
14170,Butler,58,BERNIERES D AILLY,14
14170,Tom,35,BERNIERES D AILLY,14
14170,Erickson,51,BERNIERES D AILLY,14
14170,Neighbors,29,BERNIERES D AILLY,14
14170,Poisson,43,BERNIERES D AILLY,14
14170,Thomas,22,BERNIERES D AILLY,14
14170,Matos,36,BERNIERES D AILLY,14
40380,Erickson,28,ONARD,40
40380,Shavers,51,ONARD,40
17520,Salvas,49,ST MAIGRIN,17
17520,Rivera,41,ST MAIGRIN,17
17520,Kincade,66,ST MAIGRIN,17
60350,Mcclanahan,58,JAULZY,60
60350,Ezell,37,JAULZY,60
60350,Villanueva,40,JAULZY,60
60350,Ultseh,39,JAULZY,60
14112,Rankin,36,BIEVILLE BEUVILLE,14
40110,Warren,43,ONESSE LAHARIE,40
40110,Shones,46,ONESSE LAHARIE,40
40110,Retchless,48,ONESSE LAHARIE,40
17470,Hanson,54,ST MANDE SUR BREDOIRE,17
17470,Heyes,39,ST MANDE SUR BREDOIRE,17
60600,Thrill,47,LAMECOURT,60
60600,Lee,40,LAMECOURT,60
60600,Chick,47,LAMECOURT,60
60600,Jimenez,44,LAMECOURT,60
60600,Anderson,53,LAMECOURT,60
44260,Yerkovich,25,PRINQUIAU,44
14100,Thayer,58,BEUVILLERS,14
14100,Wright,28,BEUVILLERS,14
14100,Feldkamp,33,BEUVILLERS,14
14100,Goldstein,38,BEUVILLERS,14
40110,Warren,43,OUSSE SUZAN,40
40110,Shones,46,OUSSE SUZAN,40
40110,Retchless,48,OUSSE SUZAN,40
17700,Blackburn,39,ST MARD,17
17700,Mcdonald,40,ST MARD,17
17700,Leslie,36,ST MARD,17
17700,Lambert,46,ST MARD,17
17700,Raymer,31,ST MARD,17
60400,Lewis,47,LARBROYE,60
60400,Hicks,69,LARBROYE,60
60400,Wallace,61,LARBROYE,60
60400,Turner,42,LARBROYE,60
60400,Hernandez,39,LARBROYE,60
44330,Atkinson,41,LA REGRIPPIERE,44
44330,Argueta,47,LA REGRIPPIERE,44
44330,Watts,58,LA REGRIPPIERE,44
44330,Williams,40,LA REGRIPPIERE,44
44330,Collelo,43,LA REGRIPPIERE,44
44330,Johnson,36,LA REGRIPPIERE,44
44330,Mays,45,LA REGRIPPIERE,44
14430,Carter,46,BEUVRON EN AUGE,14
14430,Iannaccone,39,BEUVRON EN AUGE,14
14430,Huckaby,54,BEUVRON EN AUGE,14
14430,Washington,65,BEUVRON EN AUGE,14
14430,Ringhouse,43,BEUVRON EN AUGE,14
40310,Hansen,30,PARLEBOSCQ,40
40310,Jaramillo,55,PARLEBOSCQ,40
17330,James,46,ST MARTIAL,17
17330,Lee,28,ST MARTIAL,17
17330,Speer,50,ST MARTIAL,17
17330,Neyra,44,ST MARTIAL,17
17330,Bode,58,ST MARTIAL,17
60310,Lehtonen,35,LASSIGNY,60
60310,Dipiano,33,LASSIGNY,60
60310,Wood,44,LASSIGNY,60
14910,Murphy,30,BLONVILLE SUR MER,14
40700,Bishop,46,PEYRE,40
40700,Russo,58,PEYRE,40
40700,Kruse,42,PEYRE,40
40700,Sepulveda,46,PEYRE,40
17520,Salvas,49,ST MARTIAL SUR NE,17
17520,Rivera,41,ST MARTIAL SUR NE,17
17520,Kincade,66,ST MARTIAL SUR NE,17
60240,Taylor,47,LATTAINVILLE,60
60240,Wright,59,LATTAINVILLE,60
60240,Richard,58,LATTAINVILLE,60
60240,Bullock,61,LATTAINVILLE,60
60240,Salinas,56,LATTAINVILLE,60
60240,Davis,58,LATTAINVILLE,60
60240,Dulac,46,LATTAINVILLE,60
60240,Harten,53,LATTAINVILLE,60
60240,Thompson,36,LATTAINVILLE,60
60240,Cousin,53,LATTAINVILLE,60
14130,Hart,60,BONNEVILLE LA LOUVET,14
14130,Shelnutt,45,BONNEVILLE LA LOUVET,14
14130,Chen,59,BONNEVILLE LA LOUVET,14
14130,Marquess,48,BONNEVILLE LA LOUVET,14
14130,Canas,40,BONNEVILLE LA LOUVET,14
14130,Perez,38,BONNEVILLE LA LOUVET,14
14130,Martinez,40,BONNEVILLE LA LOUVET,14
40300,Wilmore,41,PEYREHORADE,40
40300,Carrington,53,PEYREHORADE,40
40300,Raposa,43,PEYREHORADE,40
40300,West,45,PEYREHORADE,40
40300,Renick,39,PEYREHORADE,40
17400,Guillen,44,ST MARTIN DE JUILLERS,17
17400,Murray,51,ST MARTIN DE JUILLERS,17
17400,Maurer,33,ST MARTIN DE JUILLERS,17
17400,Allen,34,ST MARTIN DE JUILLERS,17
17400,Flores,44,ST MARTIN DE JUILLERS,17
60640,Barkhimer,42,LIBERMONT,60
60640,Ware,60,LIBERMONT,60
60640,Wilson,56,LIBERMONT,60
60640,Terrell,31,LIBERMONT,60
14800,Keller,32,BONNEVILLE SUR TOUQUES,14
14800,Bottone,45,BONNEVILLE SUR TOUQUES,14
40320,Smith,29,PIMBO,40
40320,Wolfgram,61,PIMBO,40
40320,Navarro,56,PIMBO,40
40320,Yarbrough,45,PIMBO,40
40320,Garcia,49,PIMBO,40
40320,Bartlett,60,PIMBO,40
40320,Bradford,20,PIMBO,40
60510,Collin,49,LITZ,60
60510,Tomlin,43,LITZ,60
44390,Baptista,49,SAFFRE,44
14260,Crum,44,BREMOY,14
14260,Theiss,48,BREMOY,14
14260,Vines,48,BREMOY,14
14260,Benware,45,BREMOY,14
14260,Ordonez,43,BREMOY,14
14260,Barnes,37,BREMOY,14
40360,Allen,55,POMAREZ,40
17220,Thomas,61,ST MEDARD D AUNIS,17
17220,Williams,44,ST MEDARD D AUNIS,17
17220,Thomas,32,ST MEDARD D AUNIS,17
60420,Owens,46,MAIGNELAY MONTIGNY,60
60420,Glass,41,MAIGNELAY MONTIGNY,60
60420,Appel,37,MAIGNELAY MONTIGNY,60
60420,Lee,42,MAIGNELAY MONTIGNY,60
40465,Spagnuolo,45,PONTONX SUR L ADOUR,40
17210,Hall,52,ST PALAIS DE NEGRIGNAC,17
17210,Harris,51,ST PALAIS DE NEGRIGNAC,17
17210,Oneill,58,ST PALAIS DE NEGRIGNAC,17
17210,Sideris,47,ST PALAIS DE NEGRIGNAC,17
17210,Wiener,54,ST PALAIS DE NEGRIGNAC,17
60112,Reed,48,MAISONCELLE ST PIERRE,60
60112,Wuest,55,MAISONCELLE ST PIERRE,60
40700,Bishop,46,ST CRICQ CHALOSSE,40
40700,Russo,58,ST CRICQ CHALOSSE,40
40700,Kruse,42,ST CRICQ CHALOSSE,40
40700,Sepulveda,46,ST CRICQ CHALOSSE,40
17800,Sanchez,57,ST PALAIS DE PHIOLIN,17
17800,Pierce,45,ST PALAIS DE PHIOLIN,17
17800,Craig,73,ST PALAIS DE PHIOLIN,17
60490,Dececco,54,MAREST SUR MATZ,60
40380,Erickson,28,ST JEAN DE LIER,40
40380,Shavers,51,ST JEAN DE LIER,40
17330,James,46,ST PIERRE DE L ISLE,17
17330,Lee,28,ST PIERRE DE L ISLE,17
17330,Speer,50,ST PIERRE DE L ISLE,17
17330,Neyra,44,ST PIERRE DE L ISLE,17
17330,Bode,58,ST PIERRE DE L ISLE,17
60690,Lank,68,MARSEILLE EN BEAUVAISIS,60
60690,Abbott,40,MARSEILLE EN BEAUVAISIS,60
44680,Willems,64,ST MARS DE COUTAIS,44
14340,Parks,50,CAMBREMER,14
14340,Jones,37,CAMBREMER,14
14340,Pigue,44,CAMBREMER,14
14340,Granados,32,CAMBREMER,14
14340,Hayner,52,CAMBREMER,14
14340,Cardenas,46,CAMBREMER,14
14340,Emery,34,CAMBREMER,14
14340,Newby,45,CAMBREMER,14
14340,Sodomka,49,CAMBREMER,14
14340,Roberts,51,CAMBREMER,14
17250,Underwood,47,ST PORCHAIRE,17
60420,Owens,46,MENEVILLERS,60
60420,Glass,41,MENEVILLERS,60
60420,Appel,37,MENEVILLERS,60
60420,Lee,42,MENEVILLERS,60
44850,Price,61,ST MARS DU DESERT,44
14740,Stout,47,CARCAGNY,14
14740,Silver,58,CARCAGNY,14
14740,Quarles,57,CARCAGNY,14
14740,Kolb,52,CARCAGNY,14
40180,Rosales,52,ST PANDELON,40
40180,Mcallister,38,ST PANDELON,40
40180,Perez,39,ST PANDELON,40
40180,Hyatt,41,ST PANDELON,40
40180,Mohr,44,ST PANDELON,40
40180,Porter,33,ST PANDELON,40
40180,Vaughn,42,ST PANDELON,40
17800,Sanchez,57,ST QUANTIN DE RANCANNE,17
17800,Pierce,45,ST QUANTIN DE RANCANNE,17
17800,Craig,73,ST QUANTIN DE RANCANNE,17
60120,Brown,58,LE MESNIL ST FIRMIN,60
60120,Lanzi,50,LE MESNIL ST FIRMIN,60
60120,Rayford,40,LE MESNIL ST FIRMIN,60
60120,Moody,44,LE MESNIL ST FIRMIN,60
60120,Mccartt,32,LE MESNIL ST FIRMIN,60
60120,Doig,57,LE MESNIL ST FIRMIN,60
44540,Avery,46,VALLONS DE L ERDRE,44
14490,Buczek,51,CASTILLON,14
14490,Miller,43,CASTILLON,14
14490,Vilkama,49,CASTILLON,14
14490,James,71,CASTILLON,14
14490,Allen,58,CASTILLON,14
40500,Alvaro,65,ST SEVER,40
40500,Przewozman,53,ST SEVER,40
40500,Garcia,43,ST SEVER,40
17700,Blackburn,39,ST SATURNIN DU BOIS,17
17700,Mcdonald,40,ST SATURNIN DU BOIS,17
17700,Leslie,36,ST SATURNIN DU BOIS,17
17700,Lambert,46,ST SATURNIN DU BOIS,17
17700,Raymer,31,ST SATURNIN DU BOIS,17
60130,Montes,23,LE MESNIL SUR BULLES,60
60130,Phillips,57,LE MESNIL SUR BULLES,60
60130,Mccoin,25,LE MESNIL SUR BULLES,60
60130,Locke,53,LE MESNIL SUR BULLES,60
44540,Avery,46,VALLONS DE L ERDRE,44
14370,Barnfield,51,CLEVILLE,14
40800,Moore,25,SARRON,40
40800,Wightman,50,SARRON,40
17330,James,46,ST SEVERIN SUR BOUTONNE,17
17330,Lee,28,ST SEVERIN SUR BOUTONNE,17
17330,Speer,50,ST SEVERIN SUR BOUTONNE,17
17330,Neyra,44,ST SEVERIN SUR BOUTONNE,17
17330,Bode,58,ST SEVERIN SUR BOUTONNE,17
60240,Taylor,47,LE MESNIL THERIBUS,60
60240,Wright,59,LE MESNIL THERIBUS,60
60240,Richard,58,LE MESNIL THERIBUS,60
60240,Bullock,61,LE MESNIL THERIBUS,60
60240,Salinas,56,LE MESNIL THERIBUS,60
60240,Davis,58,LE MESNIL THERIBUS,60
60240,Dulac,46,LE MESNIL THERIBUS,60
60240,Harten,53,LE MESNIL THERIBUS,60
60240,Thompson,36,LE MESNIL THERIBUS,60
60240,Cousin,53,LE MESNIL THERIBUS,60
44350,Galletti,46,ST MOLF,44
44350,Stewart,40,ST MOLF,44
14770,Hammond,45,CONDE EN NORMANDIE,14
14770,Voelker,52,CONDE EN NORMANDIE,14
17220,Thomas,61,STE SOULLE,17
17220,Williams,44,STE SOULLE,17
17220,Thomas,32,STE SOULLE,17
14770,Hammond,45,CONDE EN NORMANDIE,14
14770,Voelker,52,CONDE EN NORMANDIE,14
40180,Rosales,52,TERCIS LES BAINS,40
40180,Mcallister,38,TERCIS LES BAINS,40
40180,Perez,39,TERCIS LES BAINS,40
40180,Hyatt,41,TERCIS LES BAINS,40
40180,Mohr,44,TERCIS LES BAINS,40
40180,Porter,33,TERCIS LES BAINS,40
40180,Vaughn,42,TERCIS LES BAINS,40
17250,Underwood,47,ST SULPICE D ARNOULT,17
60950,Depalma,38,MONTAGNY STE FELICITE,60
44590,Hall,67,SION LES MINES,44
44590,Badillo,39,SION LES MINES,44
44590,Perkins,47,SION LES MINES,44
14123,Waggoner,36,CORMELLES LE ROYAL,14
40990,Campbell,48,TETHIEU,40
40990,Vanhook,53,TETHIEU,40
17150,Taylor,52,ST THOMAS DE CONAC,17
17150,Huggins,37,ST THOMAS DE CONAC,17
17150,Davis,51,ST THOMAS DE CONAC,17
44390,Baptista,49,LES TOUCHES,44
14170,Paulino,48,COURCY,14
14170,Payne,63,COURCY,14
14170,Wells,42,COURCY,14
14170,Butler,58,COURCY,14
14170,Tom,35,COURCY,14
14170,Erickson,51,COURCY,14
14170,Neighbors,29,COURCY,14
14170,Poisson,43,COURCY,14
14170,Thomas,22,COURCY,14
14170,Matos,36,COURCY,14
40230,Sitar,51,TOSSE,40
17150,Taylor,52,SEMILLAC,17
17150,Huggins,37,SEMILLAC,17
17150,Davis,51,SEMILLAC,17
60420,Owens,46,MONTGERAIN,60
60420,Glass,41,MONTGERAIN,60
60420,Appel,37,MONTGERAIN,60
60420,Lee,42,MONTGERAIN,60
44170,Gansen,36,TREFFIEUX,44
40250,Vella,71,TOULOUZETTE,40
40250,Bunnell,49,TOULOUZETTE,40
40250,Llamas,29,TOULOUZETTE,40
40250,Pavao,38,TOULOUZETTE,40
40250,Johnson,39,TOULOUZETTE,40
40250,Daigle,62,TOULOUZETTE,40
17150,Taylor,52,SEMOUSSAC,17
17150,Huggins,37,SEMOUSSAC,17
17150,Davis,51,SEMOUSSAC,17
60150,Floresca,36,MONTMACQ,60
60150,Jowers,63,MONTMACQ,60
60150,Doney,49,MONTMACQ,60
44110,Surdam,51,VILLEPOT,44
14290,Lee,49,COURTONNE LES DEUX EGLISES,14
14290,Grogan,42,COURTONNE LES DEUX EGLISES,14
40320,Smith,29,VIELLE TURSAN,40
40320,Wolfgram,61,VIELLE TURSAN,40
40320,Navarro,56,VIELLE TURSAN,40
40320,Yarbrough,45,VIELLE TURSAN,40
40320,Garcia,49,VIELLE TURSAN,40
40320,Bartlett,60,VIELLE TURSAN,40
40320,Bradford,20,VIELLE TURSAN,40
17770,Feltner,29,LE SEURE,17
17770,Rubin,31,LE SEURE,17
17770,Curry,54,LE SEURE,17
17770,Parks,54,LE SEURE,17
17770,Dannis,43,LE SEURE,17
17770,Martinez,49,LE SEURE,17
60400,Lewis,47,MORLINCOURT,60
